AnnotatorIdStr,StudyIdStr,OutcomeIdStr,CohortIdStr,ExperimentIdStr,DateTimeCreated,Reconciled,GreaterIsWorse,Units,AverageType,NumberOfAnimals,ErrorType,Time,Average,Error,idStr,StageIdStr,ProjectIdStr,StudyId,StudyLabel,Why is the study not relevant?,How is the reporting of conflicts of interest?   ,Is this article relevant according to inclusion and exclusion criteria?,ExperimentLabel,Do they report the duration of the experiment with U87 cells exposed to tmz?,What other source for U87 cells did they have?,"If the age of the cell line is reported, hwo many cell passages where driven?",Was a cell line authentification of U87 cells performed?,Is a successfull mycoplasma contamination exclusion of the cell line reported?,Is the age of the cell line reported?,At which confluency level did they perform a cell passaging?,Experiment label?,Are at least three independent replications of the experiment reported?,How long did they run the experiment with U87 cells exposed to Temozolomide?,How long is is the time period until they performed a cell passaging?,From whom did they get the U87 cells?, How ist the reporting on cell passaging criteria?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Greater is worse.,Outcome measure units,Which other outcome measure method is used?,Outcome measure error type,Which cell growth/viability assay is used?,Outcome assessment procedure label?,ModelIdStr,ModelLabel,Did they use FCS/FBS medium for U87?,Wich other antibiotics did they use?,ModelControl,Which antibiotic did they used in the U87 cell line medium?,"If they used FCS/FBS, from which manufactur did they purchased it?",Disease model induction procedure label?,How is the glucose-level of the DMEM-medium for U87?,Which other source did they have for FCS/FBS?,InterventionIdStr,InterventionLabel,What is the volume of the added Temozolomide-Suspension?,What is the number of cells plated per well?,Is a defined volume or a range of volumes the cells plated in reported?,What other control did they use?,Is the volume of the added Temozolomide-suspension reported?,What is the range of numbers of cells plated per well?,Is the source of temozolomide reported?,What is the range of concentrations of cells plated?,What is the type of control treatment?,What is the volume the cells are plated in?,Treatment procedure label?,Is a defined number or a range of cells plated reported?,Is the volume of the control-suspension matched to the TMZ-suspension?,InterventionControl,Is the number / concentration / volume the U87 cells are plated reported?,What is the defined concentration of cells plated?,Is a defined concentration or a range of conc. of cells plated reported?,Is the volume of the added control-suspension reported?
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,231ac912-3dd8-4339-bcb8-7b165919a9cd,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.06,0.02,1ab5afc8-4641-4adf-8b65-465e71ce1109,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 400,tmz 400,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,231ac912-3dd8-4339-bcb8-7b165919a9cd,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.08,0.04,a6e5335a-2165-4331-8880-c4f508d67d19,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 400,tmz 400,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,2e48ce13-1ca2-4e64-a5f3-20714ca24104,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.06,0.04,6044c27f-3824-47b4-ad44-95fcc9b64754,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 600,tmz 600,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,45d85009-a18c-4a95-8b9f-0c9f8e4c9ae1,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,1,0.04,a4aeeaf5-d7ba-401a-b4ec-263ff2bb9f94,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,control,control,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,250e8b42-6d71-4f92-8b3a-381140b33df2,control,,2500,defined volume,,,,,,not reported,100,control,defined number,,TRUE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,FALSE
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,45d85009-a18c-4a95-8b9f-0c9f8e4c9ae1,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,1,0.03,bc0b4bb0-7a64-477a-8ba0-23219081b4ad,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,control,control,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,250e8b42-6d71-4f92-8b3a-381140b33df2,control,,2500,defined volume,,,,,,not reported,100,control,defined number,,TRUE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,FALSE
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,58e88643-a0ad-49e6-bc60-3b1bfa40c027,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.04,0.02,2514b4b2-240c-4b63-a50b-904adc73ab7e,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 500,tmz 500,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,58e88643-a0ad-49e6-bc60-3b1bfa40c027,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.07,0.03,b0ad44e0-d37a-4312-a1fe-ac1940fff0b9,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 500,tmz 500,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,660ddf0b-378a-4e90-9c88-3969bc910594,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.05,0.02,c73e36fc-861f-4380-9fdd-d1ee6df78570,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 300,tmz 300,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,660ddf0b-378a-4e90-9c88-3969bc910594,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.08,0.03,c90e698c-7de0-427f-9d9c-0f36cd7bc0f1,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 300,tmz 300,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,7d045771-d460-46ca-8312-e209cbe694a2,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.07,0.03,86a134b0-2ce5-492e-bb27-1dac048f367a,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 200,tmz 200,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,7d045771-d460-46ca-8312-e209cbe694a2,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.09,0.03,6a99e9c0-8f28-4114-ad75-6b370044fdd7,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 200,tmz 200,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,887a0c08-5c68-4e6b-a8dc-4073832f2a6a,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.34,0.06,85c6a50a-b564-4f6b-a92d-0c223cc10d79,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 60,tmz 60,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,887a0c08-5c68-4e6b-a8dc-4073832f2a6a,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.36,0.04,bc2dcc75-1ab5-44f7-ba45-bcf55539ae35,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 60,tmz 60,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,9a633c01-c95e-4e49-a8c7-739da4881762,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.1,0.03,f29cc964-93da-45fb-a7fc-26cb93c44be5,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 100,tmz 100,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,9a633c01-c95e-4e49-a8c7-739da4881762,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.12,0.03,dcddef6e-4ad8-40e1-a106-9fb4d125585c,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 100,tmz 100,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,ba29e9bd-7789-472b-829f-2b39dd19cb5d,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.07,0.06,3258f9f4-2c1a-4eb4-9307-8873b5d8bea9,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 1000,tmz 1000,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,d337cdbd-bebf-4afb-bb7a-8c0da0774b13,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.2,0.05,effd4144-4555-4a44-bb16-9e3e59469eec,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 80,tmz 80,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,d337cdbd-bebf-4afb-bb7a-8c0da0774b13,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.19,0.04,3a51cb26-4b46-490a-82f8-ed75fd353418,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 80,tmz 80,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,e1c6b6ca-b973-46e2-b6a6-e7522f6b6ea7,0c293f34-f0d1-486f-8485-66421526d7f2,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.62,0.02,bb8e3f7d-cab0-4b30-8921-14b28a13eff4,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e1,TRUE,,,FALSE,TRUE,FALSE,,e1,TRUE,5,,ATCC,not reported,tmz 20,tmz 20,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,ee686ee8-038b-47d2-9995-37183f9c51be,db213538-fd08-4133-aaaf-b9873b25f1c3,e1c6b6ca-b973-46e2-b6a6-e7522f6b6ea7,405be018-9ea3-4a93-99e1-0c64b33e7318,2020-10-20 21:26:39,FALSE,TRUE,Proliferation,Mean,3,SD,5,0.63,0.03,aadd2baf-7f77-4e74-aaf3-b00811a7c05e,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ee686ee8-038b-47d2-9995-37183f9c51be,Root,,it is reported that there are no conflicts of interest ,TRUE,e2,TRUE,,,FALSE,TRUE,FALSE,,e2,TRUE,5,,ATCC,not reported,tmz 20,tmz 20,3,cv,Mean,TRUE,Proliferation,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,62127f45-992a-4c52-b298-3b6adebabf84,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,491c5091-3919-4a7e-962d-d665ac9859bc,tmz,,2500,defined volume,,FALSE,,FALSE,,,100,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
a92f6308-5fb6-4754-a80f-5fcead380da6,f04bbf0d-ad97-456f-b72e-d979a3d06abd,f896ec58-e20e-4220-a1e4-e83b69a52cea,71f4955c-3770-4eb8-82a4-7c2e966f8a58,664c0214-c18f-42e2-9a25-82984b67f366,2020-10-18 07:51:18,FALSE,TRUE,A590 - A630,Mean,3,SD,0,0.05,0.01,d1008ccd-aff6-44f5-bdb9-0063aa08f5f3,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,f04bbf0d-ad97-456f-b72e-d979a3d06abd,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,35,TRUE,FALSE,TRUE,,e,TRUE,5,,ATCC,not reported,tmz 100,tmz 100,3,cv,Mean,TRUE,A590 - A630,,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,bde1f364-2475-4a18-b2db-bece0011afd6,GB,TRUE,,FALSE,not reported,other source,GB,not reported,"Hyclone (Logan, UT)",61105b48-411e-421d-879e-563ee918e49b,tmz,,,,,FALSE,,TRUE,,,,tmz,,,FALSE,concentration of cells plated is reported,24,defined concentration,
