StudyID;Title;Authors;Year;DOI;Journal;JIF of journal;Conflicts of interest;Antibiotics;FBS source;Glucose level;Type of untreated control;TMZ source reported?;Cell number;Cell volume;Cell concentration;Volume of added TMZ reported?;Volume of added control;Assay;Number of experiments;Errortype;Errortype reporting;U-87 MG authentication;U-87 MG source;U-87 MG age;Confluence at cell passaging;Time interval between cell passaging;Mycoplasma contamination exclusion;Treatment duration;TMZ concentration;Reporting ratio;Included in meta-analysis?;Mean cell viability;Error cell viability;Cell viability unit;Presented as growth inhibition?;Control?;Sample size calculation;Random group allocation;Blinded outcome assessment;Open-access pre-registered study protocol;Way of calculation for cell viability summary data;Unclear number of independent experiments and replications per experiment;Data presented for every experiment?;Missing data (for particular drug concentrations and/or treatment durations) within an experiment
48a8b193-0684-4a6b-b3bc-47f74d80bd32;Regulation of Integrated Stress Response Sensitizes U87MG Glioblastoma Cells to Temozolomide Through the Mitochondrial Apoptosis Pathway;He et al.;2018;10.1002/ar.23839;THE ANATOMICAL RECORD;1,329;not reported at all;not reported;Hyclone Laboratories Inc, US;not reported;;TRUE;8000;200;40;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;70;FALSE;1;800;0,5625;TRUE;0,41;0,05;Cell Viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;NA;10000;NA;NA;NA;FALSE;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;0;0,625;FALSE;100;0,5;Cell proliferation (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;NA;10000;NA;NA;NA;FALSE;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;0;0,625;FALSE;99;0,5;Cell proliferation (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;NA;10000;NA;NA;NA;FALSE;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;0;0,625;FALSE;98;0,5;Cell proliferation (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;1000;0,625;FALSE;62,3;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;1000;0,625;FALSE;41,7;1;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;1000;0,625;FALSE;34,4;0,8;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;200;0,625;FALSE;94,4;0,8;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;200;0,625;FALSE;89,4;0,8;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;200;0,625;FALSE;72,7;2,2;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;300;0,625;FALSE;92;0,5;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;300;0,625;FALSE;85,5;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;300;0,625;FALSE;62,3;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;400;0,625;FALSE;91,7;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;400;0,625;FALSE;83,9;1,7;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;400;0,625;FALSE;62,8;1,7;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;500;0,625;FALSE;87,3;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;500;0,625;FALSE;76,8;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;500;0,625;FALSE;56;3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;600;0,625;FALSE;83,3;1,7;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;600;0,625;FALSE;71,2;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;600;0,625;FALSE;55;1;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;1;700;0,625;FALSE;78,4;1,7;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;2;700;0,625;FALSE;59,4;1,3;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
4b98515f-057a-4d17-af4a-527e9b58ec36;Effects of galbanic acid on proliferation migration and apoptosis of glioblastoma cells through PI3K/Akt/mTOR signaling pathway;Shahcheraghi et al.;2020;10.2174/1874467213666200512075507;Current Molecular Pharmacology;3,283;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;high glucose & pyruvate;medium without DMSO;TRUE;10000;NA;NA;FALSE;NA;MTT, colorimetric;not reported;SEM;reported;FALSE;other;3;NA;NA;FALSE;3;700;0,625;FALSE;50,5;1;Cell proliferation (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
